,Date,Province_State,Recovered,Deaths,Confirmed,Active
1977,2020-05-16,Goa,7,0,15,8.0
1978,2020-05-16,Gujarat,4035,606,9931,5290.0
1979,2020-05-16,Haryana,439,11,818,368.0
1980,2020-05-16,Himachal Pradesh,39,3,76,34.0
1981,2020-05-16,Jammu and Kashmir,513,11,1013,489.0
1982,2020-05-16,Jharkhand,87,3,203,113.0
1983,2020-05-16,Karnataka,480,36,1056,540.0
1984,2020-05-16,Kerala,492,4,576,80.0
1985,2020-05-16,Ladakh,22,0,43,21.0
1986,2020-05-16,Madhya Pradesh,2283,239,4595,2073.0
1987,2020-05-16,Maharashtra,6564,1068,29100,21468.0
1988,2020-05-16,Manipur,2,0,3,1.0
1989,2020-05-16,Meghalaya,11,1,13,1.0
1990,2020-05-16,Mizoram,1,0,1,0.0
1991,2020-05-16,Odisha,166,3,672,503.0
1992,2020-05-16,Puducherry,9,1,13,3.0
1993,2020-05-16,Punjab,305,32,1935,1598.0
1994,2020-05-16,Rajasthan,2677,125,4727,1925.0
1995,2020-05-16,Tamil Nadu,2599,71,10108,7438.0
1996,2020-05-16,Telengana,959,34,1454,461.0
1997,2020-05-16,Tripura,42,0,156,114.0
1998,2020-05-16,Uttarakhand,51,1,82,30.0
1999,2020-05-16,Uttar Pradesh,2165,95,4057,1797.0
2000,2020-05-16,West Bengal,829,225,2461,1407.0
2001,2020-05-17,Andaman and Nicobar Islands,33,0,33,0.0
2002,2020-05-17,Andhra Pradesh,1353,49,2355,953.0
2003,2020-05-17,Arunachal Pradesh,1,0,1,0.0
2004,2020-05-17,Assam,41,2,92,49.0
2005,2020-05-17,Bihar,453,7,1179,719.0
2006,2020-05-17,Chandigarh,51,3,191,137.0
2007,2020-05-17,Chhattisgarh,56,0,67,11.0
2008,2020-05-17,Dadar Nagar Haveli,0,0,1,1.0
2009,2020-05-17,Delhi,3926,129,9333,5278.0
2010,2020-05-17,Goa,7,0,17,10.0
2011,2020-05-17,Gujarat,4308,625,10988,6055.0
2012,2020-05-17,Haryana,514,13,887,360.0
2013,2020-05-17,Himachal Pradesh,43,3,78,32.0
2014,2020-05-17,Jammu and Kashmir,542,12,1121,567.0
2015,2020-05-17,Jharkhand,113,3,217,101.0
2016,2020-05-17,Karnataka,496,36,1092,560.0
2017,2020-05-17,Kerala,495,4,587,88.0
2018,2020-05-17,Ladakh,22,0,43,21.0
2019,2020-05-17,Madhya Pradesh,2315,243,4789,2231.0
2020,2020-05-17,Maharashtra,7088,1135,30706,22483.0
2021,2020-05-17,Manipur,2,0,7,5.0
2022,2020-05-17,Meghalaya,11,1,13,1.0
2023,2020-05-17,Mizoram,1,0,1,0.0
2024,2020-05-17,Odisha,196,3,737,538.0
2025,2020-05-17,Puducherry,9,1,13,3.0
2026,2020-05-17,Punjab,1257,32,1946,657.0
2027,2020-05-17,Rajasthan,2839,126,4960,1995.0
2028,2020-05-17,Tamil Nadu,3538,74,10585,6973.0
2029,2020-05-17,Telengana,971,34,1509,504.0
2030,2020-05-17,Tripura,64,0,167,103.0
2031,2020-05-17,Uttarakhand,51,1,88,36.0
2032,2020-05-17,Uttar Pradesh,2441,104,4258,1713.0
2033,2020-05-17,West Bengal,872,232,2576,1472.0
2034,2020-05-18,Andaman and Nicobar Islands,33,0,33,0.0
2035,2020-05-18,Andhra Pradesh,1456,50,2407,901.0
2036,2020-05-18,Arunachal Pradesh,1,0,1,0.0
2037,2020-05-18,Assam,41,2,101,58.0
2038,2020-05-18,Bihar,475,8,1262,779.0
2039,2020-05-18,Chandigarh,51,3,191,137.0
2040,2020-05-18,Chhattisgarh,59,0,86,27.0
2041,2020-05-18,Dadar Nagar Haveli,0,0,1,1.0
2042,2020-05-18,Delhi,4485,160,10054,5409.0
2043,2020-05-18,Goa,7,0,29,22.0
2044,2020-05-18,Gujarat,4499,659,11379,6221.0
2045,2020-05-18,Haryana,562,14,910,334.0
2046,2020-05-18,Himachal Pradesh,44,3,80,33.0
2047,2020-05-18,Jammu and Kashmir,575,13,1183,595.0
2048,2020-05-18,Jharkhand,113,3,223,107.0
2049,2020-05-18,Karnataka,509,37,1147,601.0
2050,2020-05-18,Kerala,497,4,601,100.0
2051,2020-05-18,Ladakh,24,0,43,19.0
2052,2020-05-18,Madhya Pradesh,2403,248,4977,2326.0
2053,2020-05-18,Maharashtra,7688,1198,33053,24167.0
2054,2020-05-18,Manipur,2,0,7,5.0
2055,2020-05-18,Meghalaya,11,1,13,1.0
2056,2020-05-18,Mizoram,1,0,1,0.0
2057,2020-05-18,Odisha,220,4,828,604.0
2058,2020-05-18,Puducherry,9,1,13,3.0
2059,2020-05-18,Punjab,1366,35,1964,563.0
2060,2020-05-18,Rajasthan,2992,131,5202,2079.0
2061,2020-05-18,Tamil Nadu,4172,78,11224,6974.0
2062,2020-05-18,Telengana,992,34,1551,525.0
2063,2020-05-18,Tripura,85,0,167,82.0
2064,2020-05-18,Uttarakhand,52,1,92,39.0
2065,2020-05-18,Uttar Pradesh,2441,104,4259,1714.0
2066,2020-05-18,West Bengal,959,238,2677,1480.0
2067,2020-05-19,Andaman and Nicobar Islands,33,0,33,0.0
2068,2020-05-19,Andhra Pradesh,1552,50,2474,872.0
2069,2020-05-19,Arunachal Pradesh,1,0,1,0.0
2070,2020-05-19,Assam,41,2,107,64.0
2071,2020-05-19,Bihar,494,9,1391,888.0
2072,2020-05-19,Chandigarh,54,3,196,139.0
2073,2020-05-19,Chhattisgarh,59,0,93,34.0
2074,2020-05-19,Dadar Nagar Haveli,0,0,1,1.0
2075,2020-05-19,Delhi,4485,168,10054,5401.0
2076,2020-05-19,Goa,7,0,38,31.0
2077,2020-05-19,Gujarat,4804,694,11745,6247.0
2078,2020-05-19,Haryana,598,14,928,316.0
2079,2020-05-19,Himachal Pradesh,44,3,90,43.0
2080,2020-05-19,Jammu and Kashmir,609,15,1289,665.0
2081,2020-05-19,Jharkhand,113,3,223,107.0
2082,2020-05-19,Karnataka,530,37,1246,679.0
2083,2020-05-19,Kerala,497,4,630,129.0
2084,2020-05-19,Ladakh,41,0,43,2.0
2085,2020-05-19,Madhya Pradesh,2435,252,5236,2549.0
2086,2020-05-19,Maharashtra,8437,1249,35058,25372.0
2087,2020-05-19,Manipur,2,0,7,5.0
2088,2020-05-19,Meghalaya,11,1,13,1.0
2089,2020-05-19,Mizoram,1,0,1,0.0
2090,2020-05-19,Odisha,220,4,876,652.0
2091,2020-05-19,Puducherry,9,1,18,8.0
2092,2020-05-19,Punjab,1547,37,1980,396.0
2093,2020-05-19,Rajasthan,3218,138,5507,2151.0
2094,2020-05-19,Tamil Nadu,4406,81,11760,7273.0
2095,2020-05-19,Telengana,1000,35,1597,562.0
2096,2020-05-19,Tripura,85,0,167,82.0
2097,2020-05-19,Uttarakhand,52,1,93,40.0
2098,2020-05-19,Uttar Pradesh,2783,118,4605,1704.0
2099,2020-05-19,West Bengal,1006,244,2825,1575.0
2100,2020-05-20,Andaman and Nicobar Islands,33,0,33,0.0
2101,2020-05-20,Andhra Pradesh,1621,52,2532,859.0
2102,2020-05-20,Arunachal Pradesh,1,0,1,0.0
2103,2020-05-20,Assam,41,4,142,97.0
2104,2020-05-20,Bihar,534,9,1498,955.0
2105,2020-05-20,Chandigarh,57,3,200,140.0
2106,2020-05-20,Chhattisgarh,59,0,101,42.0
2107,2020-05-20,Dadar Nagar Haveli,0,0,1,1.0
2108,2020-05-20,Delhi,4750,168,10554,5636.0
2109,2020-05-20,Goa,7,0,46,39.0
2110,2020-05-20,Gujarat,5043,719,12140,6378.0
2111,2020-05-20,Haryana,627,14,964,323.0
2112,2020-05-20,Himachal Pradesh,47,3,92,42.0
2113,2020-05-20,Jammu and Kashmir,653,17,1317,647.0
2114,2020-05-20,Jharkhand,127,3,231,101.0
2115,2020-05-20,Karnataka,544,40,1397,813.0
2116,2020-05-20,Kerala,497,4,642,141.0
2117,2020-05-20,Ladakh,43,0,43,0.0
2118,2020-05-20,Madhya Pradesh,2630,258,5465,2577.0
2119,2020-05-20,Maharashtra,9639,1325,37136,26172.0
2120,2020-05-20,Manipur,2,0,9,7.0
2121,2020-05-20,Meghalaya,12,1,13,0.0
2122,2020-05-20,Mizoram,1,0,1,0.0
2123,2020-05-20,Odisha,277,5,978,696.0
2124,2020-05-20,Puducherry,9,1,18,8.0
2125,2020-05-20,Punjab,1642,38,2002,322.0
2126,2020-05-20,Rajasthan,3337,143,5845,2365.0
2127,2020-05-20,Tamil Nadu,4895,84,12448,7469.0
2128,2020-05-20,Telengana,1010,38,1634,586.0
2129,2020-05-20,Tripura,116,0,173,57.0
2130,2020-05-20,Uttarakhand,52,1,111,58.0
2131,2020-05-20,Uttar Pradesh,2918,123,4926,1885.0
2132,2020-05-20,West Bengal,1074,250,2961,1637.0
2133,2020-05-20,Cases being reassigned to states,0,0,1096,1096.0
2134,2020-05-21,Andaman and Nicobar Islands,33,0,33,0.0
2135,2020-05-21,Andhra Pradesh,1640,53,2602,909.0
2136,2020-05-21,Arunachal Pradesh,1,0,1,0.0
2137,2020-05-21,Assam,48,4,170,118.0
2138,2020-05-21,Bihar,571,10,1674,1093.0
2139,2020-05-21,Chandigarh,57,3,202,142.0
2140,2020-05-21,Chhattisgarh,59,0,115,56.0
2141,2020-05-21,Dadar Nagar Haveli,0,0,1,1.0
2142,2020-05-21,Delhi,5192,176,11088,5720.0
2143,2020-05-21,Goa,7,0,50,43.0
2144,2020-05-21,Gujarat,5219,749,12537,6569.0
2145,2020-05-21,Haryana,648,14,993,331.0
2146,2020-05-21,Himachal Pradesh,54,3,110,53.0
2147,2020-05-21,Jammu and Kashmir,678,18,1390,694.0
2148,2020-05-21,Jharkhand,127,3,231,101.0
2149,2020-05-21,Karnataka,556,41,1462,865.0
2150,2020-05-21,Kerala,502,4,666,160.0
2151,2020-05-21,Ladakh,43,0,44,1.0
2152,2020-05-21,Madhya Pradesh,2733,267,5735,2735.0
2153,2020-05-21,Maharashtra,10318,1390,39297,27589.0
2154,2020-05-21,Manipur,2,0,25,23.0
2155,2020-05-21,Meghalaya,12,1,14,1.0
2156,2020-05-21,Mizoram,1,0,1,0.0
2157,2020-05-21,Odisha,307,6,1052,739.0
2158,2020-05-21,Puducherry,9,0,18,9.0
2159,2020-05-21,Punjab,1794,38,2005,173.0
2160,2020-05-21,Rajasthan,3404,147,6015,2464.0
2161,2020-05-21,Tamil Nadu,5882,87,13191,7222.0
2162,2020-05-21,Telengana,1015,40,1661,606.0
2163,2020-05-21,Tripura,133,0,173,40.0
2164,2020-05-21,Uttarakhand,53,1,122,68.0
2165,2020-05-21,Uttar Pradesh,3066,127,5175,1982.0
2166,2020-05-21,West Bengal,1136,253,3103,1714.0
2167,2020-05-21,Cases being reassigned to states,0,0,1403,1403.0
2168,2020-05-22,Andaman and Nicobar Islands,33,0,33,0.0
2169,2020-05-22,Andhra Pradesh,1709,53,2647,885.0
2170,2020-05-22,Arunachal Pradesh,1,0,1,0.0
2171,2020-05-22,Assam,54,4,203,145.0
2172,2020-05-22,Bihar,593,11,1982,1378.0
2173,2020-05-22,Chandigarh,139,3,217,75.0
2174,2020-05-22,Chhattisgarh,59,0,128,69.0
2175,2020-05-22,Dadar Nagar Haveli,0,0,1,1.0
2176,2020-05-22,Delhi,5567,194,11659,5898.0
2177,2020-05-22,Goa,7,0,52,45.0
2178,2020-05-22,Gujarat,5488,773,12905,6644.0
2179,2020-05-22,Haryana,681,15,1031,335.0
2180,2020-05-22,Himachal Pradesh,59,3,152,90.0
2181,2020-05-22,Jammu and Kashmir,684,20,1449,745.0
2182,2020-05-22,Jharkhand,129,3,290,158.0
2183,2020-05-22,Karnataka,571,41,1605,993.0
2184,2020-05-22,Kerala,510,4,690,176.0
2185,2020-05-22,Ladakh,43,0,44,1.0
2186,2020-05-22,Madhya Pradesh,2843,270,5981,2868.0
2187,2020-05-22,Maharashtra,11726,1454,41642,28462.0
2188,2020-05-22,Manipur,2,0,25,23.0
2189,2020-05-22,Meghalaya,12,1,14,1.0
2190,2020-05-22,Mizoram,1,0,1,0.0
2191,2020-05-22,Odisha,393,7,1103,703.0
2192,2020-05-22,Puducherry,10,0,20,10.0
2193,2020-05-22,Punjab,1819,39,2028,170.0
2194,2020-05-22,Rajasthan,3485,151,6227,2591.0
2195,2020-05-22,Tamil Nadu,6282,94,13967,7591.0
2196,2020-05-22,Telengana,1035,45,1699,619.0
2197,2020-05-22,Tripura,148,0,173,25.0
2198,2020-05-22,Uttarakhand,54,1,146,91.0
2199,2020-05-22,Uttar Pradesh,3204,138,5515,2173.0
2200,2020-05-22,West Bengal,1193,259,3197,1745.0
2201,2020-05-22,Cases being reassigned to states,0,0,1620,1620.0
2202,2020-05-23,Andaman and Nicobar Islands,33,0,33,0.0
2203,2020-05-23,Andhra Pradesh,1763,55,2709,891.0
2204,2020-05-23,Arunachal Pradesh,1,0,1,0.0
2205,2020-05-23,Assam,54,4,259,201.0
2206,2020-05-23,Bihar,629,11,2177,1537.0
2207,2020-05-23,Chandigarh,178,3,218,37.0
2208,2020-05-23,Chhattisgarh,62,0,172,110.0
2209,2020-05-23,Dadar Nagar Haveli,0,0,1,1.0
2210,2020-05-23,Delhi,5897,208,12319,6214.0
2211,2020-05-23,Goa,16,0,54,38.0
2212,2020-05-23,Gujarat,5880,802,13268,6586.0
2213,2020-05-23,Haryana,706,16,1067,345.0
2214,2020-05-23,Himachal Pradesh,59,3,168,106.0
2215,2020-05-23,Jammu and Kashmir,720,20,1489,749.0
2216,2020-05-23,Jharkhand,136,3,308,169.0
2217,2020-05-23,Karnataka,597,41,1743,1105.0
2218,2020-05-23,Kerala,512,4,732,216.0
2219,2020-05-23,Ladakh,43,0,44,1.0
2220,2020-05-23,Madhya Pradesh,3089,272,6170,2809.0
2221,2020-05-23,Maharashtra,12583,1517,44582,30482.0
2222,2020-05-23,Manipur,2,0,26,24.0
2223,2020-05-23,Meghalaya,12,1,14,1.0
2224,2020-05-23,Mizoram,1,0,1,0.0
2225,2020-05-23,Odisha,436,7,1189,746.0
2226,2020-05-23,Puducherry,10,0,26,16.0
2227,2020-05-23,Punjab,1847,39,2029,143.0
2228,2020-05-23,Rajasthan,3680,153,6494,2661.0
2229,2020-05-23,Tamil Nadu,7128,98,14753,7527.0
2230,2020-05-23,Telengana,1043,45,1761,673.0
2231,2020-05-23,Tripura,152,0,175,23.0
2232,2020-05-23,Uttarakhand,56,1,153,96.0
2233,2020-05-23,Uttar Pradesh,3238,152,5735,2345.0
2234,2020-05-23,West Bengal,1221,265,3332,1846.0
2235,2020-05-23,Cases being reassigned to states,0,0,1899,1899.0
2236,2020-05-24,Andaman and Nicobar Islands,33,0,33,0.0
2237,2020-05-24,Andhra Pradesh,1809,56,2757,892.0
2238,2020-05-24,Arunachal Pradesh,1,0,1,0.0
2239,2020-05-24,Assam,55,4,329,270.0
2240,2020-05-24,Bihar,653,11,2380,1716.0
2241,2020-05-24,Chandigarh,179,3,225,43.0
2242,2020-05-24,Chhattisgarh,64,0,214,150.0
2243,2020-05-24,Dadar Nagar Haveli,0,0,2,2.0
2244,2020-05-24,Delhi,6267,231,12910,6412.0
2245,2020-05-24,Goa,16,0,55,39.0
2246,2020-05-24,Gujarat,6169,829,13664,6666.0
2247,2020-05-24,Haryana,750,16,1131,365.0
2248,2020-05-24,Himachal Pradesh,61,3,185,121.0
2249,2020-05-24,Jammu and Kashmir,774,21,1569,774.0
2250,2020-05-24,Jharkhand,141,4,350,205.0
2251,2020-05-24,Karnataka,608,42,1959,1309.0
2252,2020-05-24,Kerala,515,4,795,276.0
2253,2020-05-24,Ladakh,43,0,49,6.0
2254,2020-05-24,Madhya Pradesh,3267,281,6371,2823.0
2255,2020-05-24,Maharashtra,13404,1577,47190,32209.0
2256,2020-05-24,Manipur,4,0,29,25.0
2257,2020-05-24,Meghalaya,12,1,14,1.0
2258,2020-05-24,Mizoram,1,0,1,0.0
2259,2020-05-24,Odisha,497,7,1269,765.0
2260,2020-05-24,Puducherry,10,0,26,16.0
2261,2020-05-24,Punjab,1870,39,2045,136.0
2262,2020-05-24,Rajasthan,3786,160,6742,2796.0
2263,2020-05-24,Sikkim,0,0,1,1.0
2264,2020-05-24,Tamil Nadu,7491,103,15512,7918.0
2265,2020-05-24,Telengana,1065,49,1813,699.0
2266,2020-05-24,Tripura,153,0,189,36.0
2267,2020-05-24,Uttarakhand,56,2,244,186.0
2268,2020-05-24,Uttar Pradesh,3406,155,6017,2456.0
2269,2020-05-24,West Bengal,1281,269,3459,1909.0
2270,2020-05-24,Cases being reassigned to states,0,0,2338,2338.0
2271,2020-05-25,Andaman and Nicobar Islands,33,0,33,0.0
2272,2020-05-25,Andhra Pradesh,1856,56,2823,911.0
2273,2020-05-25,Arunachal Pradesh,1,0,1,0.0
2274,2020-05-25,Assam,55,4,378,319.0
2275,2020-05-25,Bihar,702,13,2587,1872.0
2276,2020-05-25,Chandigarh,186,3,238,49.0
2277,2020-05-25,Chhattisgarh,67,0,252,185.0
2278,2020-05-25,Dadar Nagar Haveli,0,0,2,2.0
2279,2020-05-25,Delhi,6540,261,13418,6617.0
2280,2020-05-25,Goa,19,0,66,47.0
2281,2020-05-25,Gujarat,6412,858,14056,6786.0
2282,2020-05-25,Haryana,765,16,1184,403.0
2283,2020-05-25,Himachal Pradesh,63,3,203,137.0
2284,2020-05-25,Jammu and Kashmir,809,21,1621,791.0
2285,2020-05-25,Jharkhand,148,4,370,218.0
2286,2020-05-25,Karnataka,654,42,2089,1393.0
2287,2020-05-25,Kerala,521,4,847,322.0
2288,2020-05-25,Ladakh,43,0,52,9.0
2289,2020-05-25,Madhya Pradesh,3408,290,6665,2967.0
2290,2020-05-25,Maharashtra,14600,1635,50231,33996.0
2291,2020-05-25,Manipur,4,0,32,28.0
2292,2020-05-25,Meghalaya,12,1,14,1.0
2293,2020-05-25,Mizoram,1,0,1,0.0
2294,2020-05-25,Odisha,550,7,1336,779.0
2295,2020-05-25,Puducherry,12,0,41,29.0
2296,2020-05-25,Punjab,1898,40,2060,122.0
2297,2020-05-25,Rajasthan,3848,163,7028,3017.0
2298,2020-05-25,Sikkim,0,0,1,1.0
2299,2020-05-25,Tamil Nadu,8324,111,16277,7842.0
2300,2020-05-25,Telengana,1090,53,1854,711.0
2301,2020-05-25,Tripura,165,0,191,26.0
2302,2020-05-25,Uttarakhand,58,3,317,256.0
2303,2020-05-25,Uttar Pradesh,3538,161,6268,2569.0
2304,2020-05-25,West Bengal,1339,272,3667,2056.0
2305,2020-05-25,Cases being reassigned to states,0,0,2642,2642.0
2306,2020-05-26,Andaman and Nicobar Islands,33,0,33,0.0
2307,2020-05-26,Andhra Pradesh,1896,56,3110,1158.0
2308,2020-05-26,Arunachal Pradesh,1,0,2,1.0
2309,2020-05-26,Assam,62,4,526,460.0
2310,2020-05-26,Bihar,749,13,2730,1968.0
2311,2020-05-26,Chandigarh,186,3,238,49.0
2312,2020-05-26,Chhattisgarh,72,0,291,219.0
2313,2020-05-26,Dadar Nagar Haveli,0,0,2,2.0
2314,2020-05-26,Delhi,6771,276,14053,7006.0
2315,2020-05-26,Goa,19,0,67,48.0
2316,2020-05-26,Gujarat,6636,888,14460,6936.0
2317,2020-05-26,Haryana,765,16,1184,403.0
2318,2020-05-26,Himachal Pradesh,67,5,223,151.0
2319,2020-05-26,Jammu and Kashmir,809,23,1668,836.0
2320,2020-05-26,Jharkhand,148,4,377,225.0
2321,2020-05-26,Karnataka,705,44,2182,1433.0
2322,2020-05-26,Kerala,532,5,896,359.0
2323,2020-05-26,Ladakh,43,0,52,9.0
2324,2020-05-26,Madhya Pradesh,3571,300,6859,2988.0
2325,2020-05-26,Maharashtra,15786,1695,52667,35186.0
2326,2020-05-26,Manipur,4,0,39,35.0
2327,2020-05-26,Meghalaya,12,1,14,1.0
2328,2020-05-26,Mizoram,1,0,1,0.0
2329,2020-05-26,Nagaland,0,0,3,3.0
2330,2020-05-26,Odisha,649,7,1438,782.0
2331,2020-05-26,Puducherry,12,0,41,29.0
2332,2020-05-26,Punjab,1898,40,2060,122.0
2333,2020-05-26,Rajasthan,3951,167,7300,3182.0
2334,2020-05-26,Sikkim,0,0,1,1.0
2335,2020-05-26,Tamil Nadu,8731,118,17082,8233.0
2336,2020-05-26,Telengana,1164,56,1920,700.0
2337,2020-05-26,Tripura,165,0,194,29.0
2338,2020-05-26,Uttarakhand,58,3,349,288.0
2339,2020-05-26,Uttar Pradesh,3581,165,6532,2786.0
2340,2020-05-26,West Bengal,1414,278,3816,2124.0
2341,2020-05-26,Cases being reassigned to states,0,0,2970,2970.0
2342,2020-05-27,Andaman and Nicobar Islands,33,0,33,0.0
2343,2020-05-27,Andhra Pradesh,2009,57,3171,1105.0
2344,2020-05-27,Arunachal Pradesh,1,0,2,1.0
2345,2020-05-27,Assam,62,4,616,550.0
2346,2020-05-27,Bihar,900,13,2983,2070.0
2347,2020-05-27,Chandigarh,187,4,266,75.0
2348,2020-05-27,Chhattisgarh,79,0,361,282.0
2349,2020-05-27,Dadar Nagar Haveli,0,0,2,2.0
2350,2020-05-27,Delhi,7223,288,14465,6954.0
2351,2020-05-27,Goa,28,0,67,39.0
2352,2020-05-27,Gujarat,7139,915,14821,6767.0
2353,2020-05-27,Haryana,824,17,1305,464.0
2354,2020-05-27,Himachal Pradesh,67,5,247,175.0
2355,2020-05-27,Jammu and Kashmir,833,24,1759,902.0
2356,2020-05-27,Jharkhand,175,4,426,247.0
2357,2020-05-27,Karnataka,748,44,2283,1491.0
2358,2020-05-27,Kerala,542,6,963,415.0
2359,2020-05-27,Ladakh,43,0,53,10.0
2360,2020-05-27,Madhya Pradesh,3689,305,7024,3030.0
2361,2020-05-27,Maharashtra,16954,1792,54758,36012.0
2362,2020-05-27,Manipur,4,0,39,35.0
2363,2020-05-27,Meghalaya,12,1,15,2.0
2364,2020-05-27,Mizoram,1,0,1,0.0
2365,2020-05-27,Nagaland,0,0,4,4.0
2366,2020-05-27,Odisha,733,7,1517,777.0
2367,2020-05-27,Puducherry,12,0,46,34.0
2368,2020-05-27,Punjab,1918,40,2106,148.0
2369,2020-05-27,Rajasthan,4171,170,7536,3195.0
2370,2020-05-27,Sikkim,0,0,1,1.0
2371,2020-05-27,Tamil Nadu,9342,127,17728,8259.0
2372,2020-05-27,Telengana,1284,57,1991,650.0
2373,2020-05-27,Tripura,165,0,207,42.0
2374,2020-05-27,Uttarakhand,64,4,401,333.0
2375,2020-05-27,Uttar Pradesh,3698,170,6548,2680.0
2376,2020-05-27,West Bengal,1486,283,4009,2240.0
2377,2020-05-27,Cases being reassigned to states,0,0,4013,4013.0
2378,2020-05-28,Andaman and Nicobar Islands,33,0,33,0.0
2379,2020-05-28,Andhra Pradesh,2057,58,3171,1056.0
2380,2020-05-28,Arunachal Pradesh,1,0,2,1.0
2381,2020-05-28,Assam,87,4,781,690.0
2382,2020-05-28,Bihar,1083,15,3061,1963.0
2383,2020-05-28,Chandigarh,187,4,279,88.0
2384,2020-05-28,Chhattisgarh,83,0,369,286.0
2385,2020-05-28,Dadar Nagar Haveli,0,0,2,2.0
2386,2020-05-28,Delhi,7264,303,15257,7690.0
2387,2020-05-28,Goa,37,0,68,31.0
2388,2020-05-28,Gujarat,7549,938,15195,6708.0
2389,2020-05-28,Haryana,838,18,1381,525.0
2390,2020-05-28,Himachal Pradesh,70,5,273,198.0
2391,2020-05-28,Jammu and Kashmir,854,26,1921,1041.0
2392,2020-05-28,Jharkhand,185,4,448,259.0
2393,2020-05-28,Karnataka,781,47,2418,1590.0
2394,2020-05-28,Kerala,552,7,1004,445.0
2395,2020-05-28,Ladakh,43,0,53,10.0
2396,2020-05-28,Madhya Pradesh,3927,313,7261,3021.0
2397,2020-05-28,Maharashtra,17918,1897,56948,37133.0
2398,2020-05-28,Manipur,4,0,44,40.0
2399,2020-05-28,Meghalaya,12,1,20,7.0
2400,2020-05-28,Mizoram,1,0,1,0.0
2401,2020-05-28,Nagaland,0,0,4,4.0
2402,2020-05-28,Odisha,733,7,1593,853.0
2403,2020-05-28,Puducherry,12,0,46,34.0
2404,2020-05-28,Punjab,1918,40,2139,181.0
2405,2020-05-28,Rajasthan,4457,173,7703,3073.0
2406,2020-05-28,Sikkim,0,0,1,1.0
2407,2020-05-28,Tamil Nadu,9909,133,18545,8503.0
2408,2020-05-28,Telengana,1284,63,2098,751.0
2409,2020-05-28,Tripura,165,0,230,65.0
2410,2020-05-28,Uttarakhand,79,4,469,386.0
2411,2020-05-28,Uttar Pradesh,3991,182,6991,2818.0
2412,2020-05-28,West Bengal,1578,289,4192,2325.0
2413,2020-05-28,Cases being reassigned to states,0,0,4332,4332.0
2414,2020-05-29,Andaman and Nicobar Islands,33,0,33,0.0
2415,2020-05-29,Andhra Pradesh,2125,59,3251,1067.0
2416,2020-05-29,Arunachal Pradesh,1,0,3,2.0
2417,2020-05-29,Assam,104,4,856,748.0
2418,2020-05-29,Bihar,1211,15,3296,2070.0
2419,2020-05-29,Chandigarh,189,4,288,95.0
2420,2020-05-29,Chhattisgarh,83,0,399,316.0
2421,2020-05-29,Dadar Nagar Haveli,0,0,2,2.0
2422,2020-05-29,Delhi,7495,316,16281,8470.0
2423,2020-05-29,Goa,38,0,69,31.0
2424,2020-05-29,Gujarat,8003,960,15562,6599.0
2425,2020-05-29,Haryana,881,19,1504,604.0
2426,2020-05-29,Himachal Pradesh,70,5,276,201.0
2427,2020-05-29,Jammu and Kashmir,859,27,2036,1150.0
2428,2020-05-29,Jharkhand,212,4,469,253.0
2429,2020-05-29,Karnataka,834,47,2533,1652.0
2430,2020-05-29,Kerala,555,7,1088,526.0
2431,2020-05-29,Ladakh,43,0,73,30.0
2432,2020-05-29,Madhya Pradesh,4050,321,7453,3082.0
2433,2020-05-29,Maharashtra,18616,1982,59546,38948.0
2434,2020-05-29,Manipur,5,0,55,50.0
2435,2020-05-29,Meghalaya,12,1,21,8.0
2436,2020-05-29,Mizoram,1,0,1,0.0
2437,2020-05-29,Nagaland,0,0,18,18.0
2438,2020-05-29,Odisha,887,7,1660,766.0
2439,2020-05-29,Puducherry,14,0,51,37.0
2440,2020-05-29,Punjab,1946,40,2158,172.0
2441,2020-05-29,Rajasthan,4817,180,8067,3070.0
2442,2020-05-29,Sikkim,0,0,1,1.0
2443,2020-05-29,Tamil Nadu,10548,145,19372,8679.0
2444,2020-05-29,Telengana,1345,67,2256,844.0
2445,2020-05-29,Tripura,167,0,242,75.0
2446,2020-05-29,Uttarakhand,79,4,500,417.0
2447,2020-05-29,Uttar Pradesh,4215,197,7170,2758.0
2448,2020-05-29,West Bengal,1668,295,4536,2573.0
2449,2020-05-29,Cases being reassigned to states,0,0,4673,4673.0
2450,2020-05-30,Andaman and Nicobar Islands,33,0,33,0.0
2451,2020-05-30,Andhra Pradesh,2226,60,3436,1150.0
2452,2020-05-30,Arunachal Pradesh,1,0,3,2.0
2453,2020-05-30,Assam,125,4,1024,895.0
2454,2020-05-30,Bihar,1211,15,3376,2150.0
2455,2020-05-30,Chandigarh,189,4,289,96.0
2456,2020-05-30,Chhattisgarh,100,1,415,314.0
2457,2020-05-30,Dadar Nagar Haveli,0,0,2,2.0
2458,2020-05-30,Delhi,7846,398,17386,9142.0
2459,2020-05-30,Goa,41,0,69,28.0
2460,2020-05-30,Gujarat,8611,980,15934,6343.0
2461,2020-05-30,Haryana,940,19,1721,762.0
2462,2020-05-30,Himachal Pradesh,87,5,295,203.0
2463,2020-05-30,Jammu and Kashmir,875,28,2164,1261.0
2464,2020-05-30,Jharkhand,216,5,511,290.0
2465,2020-05-30,Karnataka,894,48,2781,1839.0
2466,2020-05-30,Kerala,565,8,1150,577.0
2467,2020-05-30,Ladakh,43,0,74,31.0
